Load GaoDataSet from dataset/solub_train.csv ... done (8205 lines, 14.448 seconds) 
>>> Training of the Model >>>
Start at:  Thu May 12 10:42:22 2022
PID:       807037
# of all graphs/labels:      8204
# of training graphs/labels: 6563
# of test graphs/labels:     1641
Learning rate:               1E-03
Batch size:                  64
Maximum epochs:              5
Output frequency:            1
Params filename prefix:      models/solub
Device:                      cuda:0
----------------------------------------------------------------------------------------------------
     Epoch    TrainingLoss        TestLoss         Time(s)   SavePrefix
----------------------------------------------------------------------------------------------------
         0          0.0051          0.0053         33.0704   models/solub-0
         1          0.0019          0.0025         31.2474   models/solub-1
         2          0.0012          0.0020         31.7205   models/solub-2
         3          0.0006          0.0017         31.3036   models/solub-3
         4          0.0006          0.0018         32.1579   models/solub-4
         5          0.0006          0.0018         32.1716   models/solub-5
----------------------------------------------------------------------------------------------------
Final loss: 0.0006
Total training time: 191.6715 seconds
>>> Training of the Model Accomplished! >>>
End at:  Thu May 12 10:45:33 2022
 2956     -0.00763203     -0.02051559
 2957     -0.03262428     -0.01282328
 2958     -0.01033203     -0.02293025
 2959     -0.03593772     -0.03302539
 2960      0.00182689     -0.03244427
 2961      0.00243650     -0.03575252
 2962     -0.00778062     -0.01179887
 2963     -0.03098365     -0.01734919
 2964     -0.00818532     -0.02743913
 2965     -0.03271870     -0.01359252
 2966     -0.02613984     -0.02732341
 2967     -0.03440811     -0.03146185
 2968     -0.03623644     -0.02040957
 2969     -0.01632495     -0.01880243
 2970     -0.03382892     -0.02002436
 2971     -0.03710933     -0.01867060
 2972     -0.02063407     -0.01568824
 2973     -0.02893780     -0.02965043
 2974     -0.03779556     -0.01269896
 2975     -0.01960448     -0.03553616
 2976     -0.01886552     -0.02497980
 2977      0.01064336     -0.05295981
 2978     -0.02076835     -0.03120998
 2979     -0.02242520     -0.04233941
 2980     -0.00216790     -0.03839958
 2981     -0.03750084     -0.01420331
 2982      0.00420030     -0.03316450
 2983     -0.01169982     -0.03169618
 2984     -0.03815555     -0.02074400
 2985     -0.02810423     -0.02499964
 2986     -0.03196444     -0.01546840
 2987     -0.03034022     -0.05472099
 2988     -0.01363613     -0.00775255
 2989     -0.02445225     -0.02277760
 2990     -0.03195085     -0.02375052
 2991     -0.01825942     -0.01205264
 2992     -0.03717206     -0.05179158
 2993     -0.01999840     -0.02921481
 2994     -0.03789513     -0.02999219
 2995     -0.03092687     -0.01479357
 2996     -0.01660297     -0.02956710
 2997      0.01601644     -0.02264811
 2998     -0.03514521     -0.02052261
 2999     -0.01827063     -0.03626091
 3000     -0.02195311     -0.01663920
 3001     -0.03642914     -0.02645181
 3002     -0.02623053     -0.01483514
 3003     -0.03780058     -0.06194792
 3004     -0.03751293     -0.02591953
 3005     -0.01914654     -0.02604020
 3006     -0.02781238     -0.02759387
 3007     -0.03441035     -0.03417222
 3008     -0.02690328     -0.01795110
 3009     -0.03467304     -0.03106429
 3010     -0.02446056     -0.01862856
 3011     -0.00487637     -0.02921558
 3012     -0.01851148     -0.02001797
 3013     -0.03514719     -0.03128757
 3014     -0.03763083     -0.03244150
 3015      0.01646460     -0.02583271
 3016      0.00260991     -0.02936793
 3017     -0.03445830     -0.02709781
 3018     -0.01687810     -0.04357309
 3019     -0.03682266     -0.03631216
 3020     -0.03854927     -0.02465025
 3021     -0.01345170     -0.04190293
 3022     -0.03054968     -0.04669112
 3023     -0.01676678     -0.02793560
 3024     -0.01985753     -0.02206104
 3025     -0.01530385     -0.01669326
 3026     -0.03670331     -0.02274998
 3027     -0.03070829     -0.03080675
 3028     -0.03421908     -0.02908248
 3029     -0.02956948     -0.02350311
 3030     -0.01699594     -0.02421357
 3031     -0.03628437     -0.04197951
 3032     -0.03356665     -0.02541758
 3033     -0.01358311     -0.02261071
 3034     -0.03529473     -0.02214220
 3035     -0.02875882     -0.08834442
 3036     -0.02110855     -0.03721408
 3037     -0.01094981     -0.03097928
 3038      0.02116338     -0.03003593
 3039     -0.01935635     -0.03054020
 3040     -0.02115912     -0.02513715
 3041     -0.00697348     -0.01331631
 3042     -0.03213100     -0.01894863
 3043      0.00087103     -0.05073082
 3044     -0.00453622     -0.03587036
 3045     52.23008001     -0.01811218
 3046     -0.03555470     -0.04251447
 3047     -0.00917363     -0.03668037
 3048     -0.01516166     -0.03205300
 3049     -0.03696800     -0.01617954
 3050      0.00577557     -0.01681500
 3051     -0.03644160     -0.02494104
 3052     -0.03684399     -0.02592639
 3053     -0.03780983     -0.02490471
 3054     -0.03590074     -0.03428043
 3055      0.01538090     -0.04630953
 3056      0.05061529     -0.09822758
 3057     -0.01341214     -0.02662485
 3058      0.00356804     -0.06080645
 3059     -0.02337621     -0.02619493
 3060     -0.00595357     -0.02432846
 3061     -0.01143936     -0.03048575
 3062     -0.03596637     -0.02422141
 3063     -0.03358143     -0.01708113
 3064     -0.03309056     -0.05094329
 3065     -0.03740279     -0.02327354
 3066     -0.03563966     -0.03680053
 3067     -0.03448612     -0.01751522
 3068     -0.03787740     -0.02595867
 3069      0.01373669     -0.03282088
 3070     -0.01903012     -0.01655771
 3071     -0.03734712     -0.02768067
 3072     -0.03454034     -0.02924827
 3073     -0.02751205     -0.01828510
 3074     -0.03672957     -0.02764736
 3075     -0.03586004     -0.02167782
 3076     -0.03083962     -0.01700827
 3077     -0.03019099     -0.02499964
 3078     -0.03166931     -0.01616537
 3079     -0.03325515     -0.01860168
 3080     -0.01918529     -0.01590114
 3081     -0.01820144     -0.05025500
 3082     -0.02715427     -0.01142205
 3083     -0.01750489     -0.02666912
 3084     -0.00953380     -0.02176578
 3085     -0.01909459     -0.02505195
 3086     -0.02247772     -0.02183340
 3087     -0.03328810     -0.01350560
 3088     -0.00557796     -0.03442265
 3089     -0.03626338     -0.01654276
 3090     -0.03423496     -0.05857957
 3091     -0.03606306     -0.02157097
 3092     -0.03225854     -0.02437978
 3093     -0.01934943     -0.02232254
 3094     -0.00505390     -0.02082893
 3095     -0.02850270     -0.04658038
 3096     -0.00947011     -0.02258177
 3097     -0.03711865     -0.02442442
 3098     -0.03776332     -0.03046392
 3099     -0.02088709     -0.02430469
 3100      0.02665393     -0.04276639
 3101     -0.00899013     -0.02749091
 3102     -0.03182183     -0.03571633
 3103     -0.02133376     -0.03500149
 3104     -0.01895067     -0.02903278
 3105     -0.00592297     -0.02977548
 3106     -0.02889277     -0.02671254
 3107      0.02989738     -0.06592728
 3108     -0.01782975     -0.02012410
 3109     -0.03290426     -0.00818561
 3110     -0.03516909     -0.02595447
 3111     -0.03421785     -0.03625640
 3112     -0.03030289     -0.03947745
 3113     -0.03655072     -0.02109822
 3114     -0.02418468     -0.01727514
 3115      0.01086714     -0.02808397
 3116      0.01856865     -0.04158745
 3117     -0.03425374     -0.02631700
 3118     -0.02836423     -0.04629580
 3119     -0.02898396     -0.03876745
 3120     -0.01636151     -0.01380574
 3121     -0.03488521     -0.03649374
 3122      0.00266662     -0.04118919
 3123     -0.01790297     -0.01733847
 3124     -0.03363690     -0.02961323
 3125     -0.03661404     -0.02642387
 3126     -0.03780467     -0.03831288
 3127      0.01980166     -0.03061930
 3128      0.01405064     -0.04578827
 3129     -0.03788185     -0.04140056
 3130     -0.03161890     -0.05158183
 3131     -0.03404378     -0.02681077
 3132     -0.01798664     -0.02486543
 3133      0.02251575     -0.03993392
 3134     -0.01706961     -0.02953042
 3135     -0.03240925     -0.01335754
 3136     -0.00774284     -0.02254082
 3137     -0.01090345     -0.02215090
 3138     -0.03684399     -0.02592639
 3139     -0.02292818     -0.02677502
 3140     -0.03774771     -0.02544056
 3141     -0.03217256     -0.02629272
 3142     -0.02608987     -0.01580738
 3143     -0.00094199     -0.03318322
 3144     -0.03383090     -0.02879842
 3145     -0.02823318     -0.02889275
 3146     -0.01138375     -0.02043731
 3147     -0.00198256     -0.05674227
 3148     -0.03768553     -0.02740033
 3149     -0.03095184     -0.01884765
 3150     -0.03477391     -0.04215439
 3151     -0.03390014     -0.03012990
 3152     -0.02721730     -0.01739205
 3153     -0.01177223     -0.02668105
 3154     -0.01694215     -0.02385670
 3155     -0.03192401     -0.02004611
 3156     -0.02419307     -0.03446808
 3157     -0.03751891     -0.02545353
 3158     -0.02885196     -0.02542248
 3159     -0.01594091     -0.04615504
 3160     -0.03369064     -0.03442674
 3161     -0.03526088     -0.02794082
 3162     -0.03754405     -0.01518358
 3163      0.00867603     -0.03390349
 3164     -0.03669831     -0.01327150
 3165     -0.00695332     -0.01061434
 3166     -0.02715722     -0.03164780
 3167     -0.03194260     -0.02670121
 3168     -0.02823096     -0.01557543
 3169      0.10739668     -0.02934291
 3170      0.00221254     -0.02994694
 3171     -0.01862111     -0.03219343
 3172     -0.00509780     -0.02911430
 3173     -0.03265091     -0.02296284
 3174      0.00506294     -0.02375929
 3175     -0.01127532     -0.05971340
 3176     -0.02171428     -0.01980649
 3177     -0.03732932     -0.04426463
 3178     -0.03289595     -0.01491677
 3179     -0.03397678     -0.01973960
 3180     -0.03182807     -0.01655806
 3181     -0.02537596     -0.03142193
 3182     -0.00300632     -0.02528354
 3183     -0.03246945     -0.02114702
 3184     -0.01106316     -0.03964562
 3185     -0.03112509     -0.02756105
 3186     -0.03786548     -0.02444643
 3187     -0.03780013     -0.03182375
 3188     -0.03724937     -0.03387822
 3189     -0.03763212     -0.03563996
 3190      0.00816029     -0.03268418
 3191     -0.03588926     -0.02763462
 3192     -0.02596682     -0.02585850
 3193      0.00124424     -0.04890970
 3194      0.03037809     -0.05685244
 3195     -0.02239178     -0.02462553
 3196     -0.03788925     -0.01556368
 3197     -0.00551855     -0.02905848
 3198     -0.01605118     -0.02018284
 3199     -0.03605471     -0.01722319
 3200     -0.03871016     -0.02529204
 3201     -0.01732280     -0.02255056
 3202     -0.02639158     -0.01329465
 3203     -0.03529598     -0.05257458
 3204     -0.02931431     -0.04555622
 3205     -0.02728826     -0.01819587
 3206     -0.03688628     -0.01618130
 3207     -0.03009563     -0.01572290
 3208     -0.03421769     -0.01809214
 3209     -0.00235729     -0.02668372
 3210     -0.02398641     -0.02530095
 3211     -0.03006051     -0.04678514
 3212      0.00503500     -0.02944623
 3213     -0.03705741     -0.01749332
 3214     -0.00647631     -0.02958932
 3215     -0.00386150     -0.02889219
 3216     -0.03781240     -0.00930394
 3217     -0.00124833     -0.03157746
 3218     -0.01293862     -0.02938038
 3219     -0.03641765     -0.05615434
 3220     -0.01848493     -0.01117328
 3221     -0.01762637     -0.02175908
 3222     -0.03650726     -0.03326720
 3223     -0.03297570     -0.02241742
 3224      0.00778945     -0.08360991
 3225     -0.00890519     -0.02891349
 3226     -0.03662704     -0.02808687
 3227     -0.03562623     -0.02397848
 3228     -0.02845497     -0.01908248
 3229     -0.03214933     -0.03998101
 3230     -0.01019718     -0.00844514
 3231     -0.01027760     -0.02434437
 3232     -0.01883299     -0.01296706
 3233     -0.03119980     -0.05865784
 3234     -0.02597838     -0.01803023
 3235     -0.02094568     -0.01743253
 3236     -0.03775712     -0.01398147
 3237     -0.03101285     -0.02957374
 3238     -0.00513650     -0.02100744
 3239     -0.03384232     -0.05722700
 3240     -0.03307233     -0.01521944
 3241     -0.03776592     -0.02833892
 3242     -0.03777009     -0.01346332
 3243     -0.03164937     -0.02576896
 3244     -0.00840448     -0.03034260
 3245     -0.03730756     -0.02363924
 3246     -0.03338241     -0.03164138
 3247     -0.02112626     -0.01619264
 3248     -0.03352267     -0.02824540
 3249      0.01955992     -0.04157458
 3250     -0.01468461     -0.02523356
 3251     -0.03711980     -0.03037127
 3252     -0.03658229     -0.01667606
 3253     -0.01761626     -0.02964973
 3254     -0.01522255     -0.01660123
 3255     -0.03706288     -0.05643145
 3256     -0.03868981     -0.03184947
 3257     -0.03787874     -0.01485724
 3258     -0.02624550     -0.02542260
 3259     -0.01683142     -0.03061990
 3260     -0.02589304     -0.05587795
 3261     -0.02963016     -0.05482895
 3262     -0.00993436     -0.00934771
 3263     -0.03785655     -0.02935323
 3264     -0.03071091     -0.04109026
 3265     -0.03415618     -0.05535387
 3266     -0.01644381     -0.02548586
 3267     -0.00537182     -0.02866790
 3268     -0.02314173     -0.01320242
 3269     -0.03352179     -0.01934617
 3270     -0.03683446     -0.01838288
 3271     -0.03754946     -0.05899199
 3272     -0.01332235     -0.02787261
 3273     -0.03448129     -0.01939368
 3274     -0.01968102     -0.03475855
 3275     -0.00282720     -0.03791378
 3276     -0.01123805     -0.02828900
 3277     -0.03292782     -0.02035936
 3278     -0.01493908     -0.02535356
 3279     -0.03585755     -0.02109008
 3280     -0.00088382     -0.02471169
 3281     -0.01158776     -0.02654701
 3282     -0.01742748     -0.04469775
 3283     -0.01738464     -0.02340874
 3284     -0.03767681     -0.03290813
 3285     -0.02582216     -0.03046568
 3286     -0.01297499     -0.03911689
 3287     -0.03823909     -0.04041763
 3288     -0.03098063     -0.02069751
 3289     -0.03116088     -0.02580011
 3290     -0.01293793     -0.02563903
 3291     -0.00493117     -0.05722700
 3292     -0.01948699     -0.02095739
 3293      0.01087367     -0.03507553
 3294     -0.02486489     -0.03789351
 3295     -0.01380500     -0.08405722
 3296     -0.00235434     -0.02177473
 3297     -0.03733856     -0.05481351
 3298     -0.00161313     -0.03345038
 3299     -0.02889284     -0.03071296
 3300     -0.00959560     -0.03264588
 3301      0.00243650     -0.03575252
 3302     -0.03318687     -0.02400065
 3303     -0.03731903     -0.01724036
 3304     -0.02364275     -0.01960846
 3305     -0.03006571     -0.01786342
 3306     -0.01521067     -0.02087986
 3307     -0.03060754     -0.02974140
 3308     -0.01959138     -0.02896331
 3309     -0.02086758     -0.02390318
 3310     -0.03245057     -0.02125561
 3311     -0.03748560     -0.02863812
 3312     -0.03771618     -0.01771659
 3313     -0.01251498     -0.02368527
 3314      0.01055747     -0.02407171
 3315     -0.00380115     -0.04621161
 3316     -0.03373817     -0.02788789
 3317     -0.03652778     -0.05213246
 3318     -0.03042424     -0.02360043
 3319     -0.01559195     -0.01977453
 3320     -0.02983943     -0.02362682
 3321     -0.03531647     -0.01755989
 3322     -0.03767002     -0.02768051
 3323     -0.01483452     -0.03699411
 3324      0.02326267     -0.05248699
 3325      0.01060888     -0.03487965
 3326     -0.01691590     -0.02898830
 3327     -0.01492786     -0.03360855
 3328     -0.00248714     -0.04634491
 3329     -0.03295930     -0.01548938
 3330     -0.02750063     -0.02087414
 3331     -0.01773940     -0.03441472
 3332     -0.02916562     -0.03296783
 3333     -0.03220714     -0.02092787
 3334     -0.03607983     -0.03895515
 3335     -0.01959584     -0.01214103
 3336      0.00773199     -0.02424287
 3337     -0.00667090     -0.03457023
 3338     -0.02429892     -0.00947715
 3339     -0.03410767     -0.00935472
 3340     -0.03754642     -0.10620277
 3341     -0.03669326     -0.02613088
 3342     -0.03771849     -0.02576975
 3343      0.00913898     -0.04153385
 3344     -0.02406642     -0.03703527
 3345     -0.03730339     -0.02908118
 3346     -0.02258311     -0.01493318
 3347     -0.03748155     -0.03422382
 3348     -0.00993734     -0.02403119
 3349     -0.00469852     -0.02156018
 3350     -0.03710799     -0.02909944
 3351     -0.02671081     -0.04550246
 3352     -0.01784748     -0.02419102
 3353     -0.02240342     -0.02171514
 3354     -0.03859458     -0.04051999
 3355     -0.02457990     -0.01905399
 3356     -0.03638244     -0.02154109
 3357     -0.03021989     -0.03871287
 3358     -0.03700400     -0.02950169
 3359     -0.03704834     -0.04169408
 3360     -0.03741773     -0.01770058
 3361     -0.02767985     -0.09026062
 3362     -0.03764225     -0.02399871
 3363     -0.03742118     -0.02495701
 3364     -0.03225869     -0.01666941
 3365     -0.03430819     -0.04335628
 3366      0.00537504     -0.02171938
 3367      0.00419242     -0.03524069
 3368     -0.03333796     -0.03450348
 3369     -0.03698738     -0.02234191
 3370     -0.01976187     -0.02191282
 3371     -0.02169792     -0.02305253
 3372      0.00815578     -0.03959604
 3373     -0.03621813     -0.01350560
 3374     -0.01249826     -0.03068367
 3375      0.01117297     -0.02520145
 3376     -0.01656245     -0.02767788
 3377     -0.00942927     -0.02533595
 3378     -0.02017148     -0.01351736
 3379     -0.03789585     -0.02179014
 3380     -0.03767966     -0.02335670
 3381     -0.00333343     -0.02995859
 3382     -0.02922489     -0.03030794
 3383      0.00618138     -0.02119751
 3384     -0.00254961     -0.02220454
 3385     -0.00508546     -0.02838716
